text,label,attack_type,original_text
江蘇聯通3G晚間随意玩流量包月优惠套餐全新上市，回復1701開通10元包1G省內流量、回復1702開通30元包5G省內流量，晚间时段为每日23点至次日8点。訂制立即生效，点擊鏈接也可輕松办理：       http://go.js165.com/i/1/QBkGeXWG,1,H,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/QBkGeXWG
How much she payed. Suganya.,0,normal,How much she payed. Suganya.
濰坊萬锦小商品批發！市中心产权旺鋪！高回报、零風险、全款七萬起，終身託管、前十年收益87.免費看房0533-2724855/811,1,H,潍坊万锦小商品批发！市中心产权旺铺！高回报、零风险、全款七万起，终身托管、前十年收益87.免费看房0533-2724855/811
"尊敬的会员：玩美暑假,畅邮""韩国！皇家加勒比豪华邮轮",0,normal,"尊敬的会员：玩美暑假,畅邮""韩国！皇家加勒比豪华邮轮"
"[EL]错峰出行,好房不贵:艺龙送200元大红包至您账户,11月5日前订预付酒店直接抵房费.点 d.elong.cn/50937 下载客户端",0,normal,"[EL]错峰出行,好房不贵:艺龙送200元大红包至您账户,11月5日前订预付酒店直接抵房费.点 d.elong.cn/50937 下载客户端"
Try neva mate!!,0,normal,Try neva mate!!
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",0,normal,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
家具工廠组團直销會百萬件家具底价直銷再送好禮到今日19點结束，388元床垫瘋狂搶，在中山博覽中心常年館红树灣13680143362[好家网],1,H,家具工厂组团直销会百万件家具底价直销再送好礼到今日19点结束，388元床垫疯狂抢，在中山博览中心常年馆红树湾13680143362[好家网]
您好！您已成功开通短期国际及港澳台漫游功能。若您没有提前关闭，本业务将在30天后自动关闭。国际漫游数据流量费用较高，收发彩信需要收取流量费。了解详细资费和使用方法可登陆www.10086.cn/roaming，国际漫游时如需帮助可拨打+8613800100186（中国移动客户免费）。中国移动,0,normal,您好！您已成功开通短期国际及港澳台漫游功能。若您没有提前关闭，本业务将在30天后自动关闭。国际漫游数据流量费用较高，收发彩信需要收取流量费。了解详细资费和使用方法可登陆www.10086.cn/roaming，国际漫游时如需帮助可拨打+8613800100186（中国移动客户免费）。中国移动
衝刺一中/外语/實驗！28天必考點集训，点睛命題規律，突破重难点，让学生掌握高分技巧，必搶80分考入示范高中！諮60277828,1,H,冲刺一中/外语/实验！28天必考点集训，点睛命题规律，突破重难点，让学生掌握高分技巧，必抢80分考入示范高中！咨60277828
"Same, I'm at my great aunts anniversary party in tarpon springs",0,normal,"Same, I'm at my great aunts anniversary party in tarpon springs"
唯品會周二精选推荐：賓度男裝、蜜雪儿女裝、歐珀莱化妆品、丹尼熊箱包、圣伽步男女鞋等热售！回復TD退订www.vipshop.com【唯品會】,1,H,唯品会周二精选推荐：宾度男装、蜜雪儿女装、欧珀莱化妆品、丹尼熊箱包、圣伽步男女鞋等热售！回复TD退订www.vipshop.com【唯品会】
Haha... Hope Ì_ can hear the receipt sound... Gd luck!,0,normal,Haha... Hope Ì_ can hear the receipt sound... Gd luck!
【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准,0,normal,【招商证券】000002万科Ａ：11月10日召开14年2次临时股东大会，互联网投票系统投票时间11月7日15时-11月10日15时。仅供参考，以沪深交易所公告为准
您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动,0,normal,您好！您订购的套餐外包月增值业务有：中国移动业务：1、手机支付（中国移动通信有限公司提供），0.0元/月；由中国移动代收费的业务：2、社区经典（深圳市腾讯计算机系统有限公司提供），10.0元/月；上述业务详细费用信息见账单。发送CXZD+年月（如CXZD201307）至10086即可查询账单信息。回复“业务序号”取消对应业务；如需取消多项业务，请回复各业务序号，中间用逗号分隔。2小时内回复有效，回复免费。中国移动
您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行],0,normal,您尾号4118的信用卡03日13:03消费人民币311.00元。送你99积分，马上领 t.cn/8s52qAr 。[招商银行]
10兆宽帶不限時，每月僅需50元，还送大屏手机哦！5.31前來联通集慶路营業厅办理，存300還加送300！電话：66160049,1,H,10兆宽带不限时，每月仅需50元，还送大屏手机哦！5.31前来联通集庆路营业厅办理，存300还加送300！电话：66160049
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0,normal,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola
"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】",0,normal,"信用卡1707于10月23日16:19消费人民币360.07,记账金额以账单显示为准。加“浦发银行信用卡中心”官方微信查询/待续【浦发银行】"
恒大微基金，千萬大讓利！地鐵口3年醇熟大盤【恆大城5期】80-158平精装湖山豪宅收官钜獻，加微信号CS_HDC购房立减1万88648888,1,H,恒大微基金，千万大让利！地铁口3年醇熟大盘【恒大城5期】80-158平精装湖山豪宅收官钜献，加微信号CS_HDC购房立减1万88648888
"只包邮不稀罕!韩都34款品牌团4折起闪晕您的眼,更有滿減享折上折,搶购吧:handuyishe.tmall.com。退訂回復TD【韩都衣舍】",1,H,"只包邮不稀罕!韩都34款品牌团4折起闪晕您的眼,更有满减享折上折,抢购吧:handuyishe.tmall.com。退订回复TD【韩都衣舍】"
汉庭悦府：3000元订三房！“狀元樓”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【內黃信箱】,1,H,汉庭悦府：3000元订三房！“状元楼”火热认筹，最高优惠2.5万！另有每日99元特惠等你拿！学府名宅智者尊享！热线5590888【内黄信箱】
十里南京路，稀缺純一樓独立產权商铺，房东出国惜售，390萬入驻上海灘A级商圈。約看：趙15026441636 中原獨家贡獻【中原】,1,H,十里南京路，稀缺纯一楼独立产权商铺，房东出国惜售，390万入驻上海滩A级商圈。约看：赵15026441636 中原独家贡献【中原】
Lol they were mad at first but then they woke up and gave in.,0,normal,Lol they were mad at first but then they woke up and gave in.
我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。,0,normal,我不想要2年3年的爱情，我想要千年之恋。我要爱你999年11个月30天23小时59分59秒，你只要爱我1秒钟，我们的千年之恋就达成了。
自考專科、本科，多个專業，保证毕業，入學籤協議，不过全额退费！國家教育部永久查询，后期补錄预報從速。詳詢13366825383 袁老师,1,H,自考专科、本科，多个专业，保证毕业，入学签协议，不过全额退费！国家教育部永久查询，后期补录预报从速。详询13366825383 袁老师
先吃饭,0,normal,先吃饭
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,normal,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...
虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。,0,normal,虽然不帅，但我灵巧可爱；虽然存款少，但我工作不赖；虽然不下厨，但我很会吃菜；虽然想结婚，但你从没表态。517我要妻，别忍心把痴情的我往外踹。
Love you aathi..love u lot..,0,normal,Love you aathi..love u lot..
"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里",0,normal,"尊敬的姜燕北先生，您的凤凰知音""里程账户已升级为12位（CA005577362903），原卡可继续持有和使用。您2013年10月28日乘坐的绵阳 - 北京航班(CA1456，Q舱），共累积1795公里"
Jus finish bathing...,0,normal,Jus finish bathing...
Why don't you wait 'til at least wednesday to see if you get your .,0,normal,Why don't you wait 'til at least wednesday to see if you get your .
温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!,0,normal,温馨提示，截止7月20日24时，您当月套餐内流量已使用216.99MB，剩余流量83.01MB。登录 wap.10010.com 直充话费，方便又打折!
Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,0,normal,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
搜折扣：仅1元抢購烤食匯現金抵用券！烤肉种类豐富，環境舒适，飲料酒水无限量畅饮！午晚餐通用！搶購請點3g.cnnb.com.cn/xh/b/,1,H,搜折扣：仅1元抢购烤食汇现金抵用券！烤肉种类丰富，环境舒适，饮料酒水无限量畅饮！午晚餐通用！抢购请点3g.cnnb.com.cn/xh/b/
热烈慶祝洛阳牡丹妇产醫院6周年院慶！关爱女性健康，我們一直在行動，只要36元可享受296元的女性健康套餐，报名热線：65169999,1,H,热烈庆祝洛阳牡丹妇产医院6周年院庆！关爱女性健康，我们一直在行动，只要36元可享受296元的女性健康套餐，报名热线：65169999
您好，牛博士股民特訓營独家发布《短线掘金令》，內附主力正重点建倉金股！今日将随機免費贈送，同時为您盘中診股，掘金专線023-61609777【牛博士】,1,H,您好，牛博士股民特训营独家发布《短线掘金令》，内附主力正重点建仓金股！今日将随机免费赠送，同时为您盘中诊股，掘金专线023-61609777【牛博士】
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",0,normal,"Okay. No no, just shining on. That was meant to be signing, but that sounds better."
158万起北京獨栋别墅、萬畝绿色原生林，远离雾霾，送超大花園300-800平米，不限購，距四環路40分钟。抢购热线4006825006,1,H,158万起北京独栋别墅、万亩绿色原生林，远离雾霾，送超大花园300-800平米，不限购，距四环路40分钟。抢购热线4006825006
Hows the street where the end of library walk is?,0,normal,Hows the street where the end of library walk is?
查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。,0,normal,查询余额服务：您总账户余额为138.77元。详情为：主账户余额138.77元，副账户余额0.00元。温馨提示：主、副账户余额根据您账户进账和消费情况计算得出，所有消费（除通信账户支付业务或其他约定费用外）优先从副账户扣减。移动官网充值（ www.10086.cn），便捷安全，支持网银、支付宝、财付通等，更有超值折扣优惠，还可查询更多话费及产品信息。感谢您的使用，中国移动。
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1,H,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
尊敬的携程用户，您的手机验证码为484155,0,normal,尊敬的携程用户，您的手机验证码为484155
"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",1,H,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0,normal,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
yl,0,normal,yl
i dnt wnt to tlk wid u,0,normal,i dnt wnt to tlk wid u
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",0,normal,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
江苏联通3G晚間隨意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省內流量、回復1702开通30元包5G省內流量，晚間时段爲每日23点至次日8点。訂制立即生效，点擊鏈接也可輕松辦理：       http://go.js165.com/i/1/BzTA6CC3,1,H,江苏联通3G晚间随意玩流量包月优惠套餐全新上市，回复1701开通10元包1G省内流量、回复1702开通30元包5G省内流量，晚间时段为每日23点至次日8点。订制立即生效，点击链接也可轻松办理：       http://go.js165.com/i/1/BzTA6CC3
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",1,H,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。,0,normal,动感地带、神州行标准卡、畅听卡、5元卡客户可以编辑短信“CXGM”到10086，查询国际及港澳台漫游功能是否开通。月末最后一天19点后不受理。
No..few hours before.went to hair cut .,0,normal,No..few hours before.went to hair cut .
温馨提醒：明天陰转多云微风，18℃-29℃。中关村二小學区房，规划拆 遷進行中，極適合投資，詳情致電15699879791小邢【鏈家】,1,H,温馨提醒：明天阴转多云微风，18℃-29℃。中关村二小学区房，规划拆 迁进行中，极适合投资，详情致电15699879791小邢【链家】
由维吾尔大學生Tavfig Nizamidin 導演的微電影【Aq Pervane--白蛾】，生活在傳統維吾尔族家庭长大的男孩費尔頓喜欢上了隔壁班汉族女孩，超感动 http://yx.xj.vnet.mobi/ds.jsp?ms=b2135b379a464   击鏈接产生流量费按套餐标準收取，取消收看請回復”TD”,1,H,由维吾尔大学生Tavfig Nizamidin 导演的微电影【Aq Pervane--白蛾】，生活在传统维吾尔族家庭长大的男孩费尔顿喜欢上了隔壁班汉族女孩，超感动 http://yx.xj.vnet.mobi/ds.jsp?ms=b2135b379a464   击链接产生流量费按套餐标准收取，取消收看请回复”TD”
杭州移动特惠感恩：恭喜你获得5個Q币，價值5元！點击领取 http://wap.zjicity.com/wxcs/LYCH8h,1,H,杭州移动特惠感恩：恭喜你获得5个Q币，价值5元！点击领取 http://wap.zjicity.com/wxcs/LYCH8h
10.8萬开走雷克萨斯ES250，0利息0月供！4年10万公里免費保修保养！加長豪华大轎，仅剩最后5臺。詢8337777[蘭州美東4S店],1,H,10.8万开走雷克萨斯ES250，0利息0月供！4年10万公里免费保修保养！加长豪华大轿，仅剩最后5台。询8337777[兰州美东4S店]
Printer is cool. I mean groovy. Wine is groovying,0,normal,Printer is cool. I mean groovy. Wine is groovying
I've got it down to a tea. not sure which flavour,0,normal,I've got it down to a tea. not sure which flavour
18-19日到金都廣场搶創维彩冰洗，以旧換新＋節能最高1000元。196三门冰箱1299，42寸2599，询15831055310【創维】,1,H,18-19日到金都广场抢创维彩冰洗，以旧换新＋节能最高1000元。196三门冰箱1299，42寸2599，询15831055310【创维】
I know girls always safe and selfish know i got it pa. Thank you. good night.,0,normal,I know girls always safe and selfish know i got it pa. Thank you. good night.
A股双向交易平台可買涨、買跌當天隨时买进卖出，獲利提速，資金槓杆100倍，入金即送5％，登录www.166906.com【富邦】,1,H,A股双向交易平台可买涨、买跌当天随时买进卖出，获利提速，资金杠杆100倍，入金即送5％，登录www.166906.com【富邦】
Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?,0,normal,Mmm thats better now i got a roast down me! iåÕd b better if i had a few drinks down me 2! Good indian?
圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！,0,normal,圣诞节到了，龙源经理《徐子涵》携全体员工期盼与好朋友共同{平安，圣诞，狂欢}一起体验圣诞的激情，并感受我们的热情！祝你和家人朋友圣诞节快乐！
特區島民请注意！龍昆南商圈已强势崛起，百億建設配套，买商铺跟着政府规劃走！1.6萬/平掘金衍宏康馨花園39至452平金铺66668383,1,H,特区岛民请注意！龙昆南商圈已强势崛起，百亿建设配套，买商铺跟着政府规划走！1.6万/平掘金衍宏康馨花园39至452平金铺66668383
探秘中國唯一核武器生產单位[搜狐]-中国移动衝浪助手:http://go.10086.cn/nd/mf2/91y0f,1,H,探秘中国唯一核武器生产单位[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mf2/91y0f
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0,normal,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
美媒曝光中国地下空军:不可战勝[搜狐]-中國移動冲浪助手:http://go.10086.cn/nd/mgM/VRihA,1,H,美媒曝光中国地下空军:不可战胜[搜狐]-中国移动冲浪助手:http://go.10086.cn/nd/mgM/VRihA
春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！,0,normal,春季养生有妙招，分享给你望记牢，不多吃酸常食甘，山药大枣养脾妙，春困来袭别犯懒，坚持锻炼身体健，心情舒畅护肝气，郊游踏青常聚聚。愿你安康！
尊敬的客戶，至05月20日09时，您的账户余額爲        6.90元。您是1星信用客戶，可享受透支额度爲       10.00元。欠费停机將影響您的通信暢通和信用星级，建议您及時预存話费。话費查詢請拨1008611。中国移动。,1,H,尊敬的客户，至05月20日09时，您的账户余额为        6.90元。您是1星信用客户，可享受透支额度为       10.00元。欠费停机将影响您的通信畅通和信用星级，建议您及时预存话费。话费查询请拨1008611。中国移动。
今日主力布局建仓【600241時代萬恒】明早將重點拉升出局，關注勿追！明日午盘封倉有望漲停牛股！提前建仓內線4006322658【金源财经】,1,H,今日主力布局建仓【600241时代万恒】明早将重点拉升出局，关注勿追！明日午盘封仓有望涨停牛股！提前建仓内线4006322658【金源财经】
上周五300229拓尔思周一涨停，下午建仓002197證通電子，周二必漲，切勿追高，回复8至13005185856提前建仓【廣州中鼎】,1,H,上周五300229拓尔思周一涨停，下午建仓002197证通电子，周二必涨，切勿追高，回复8至13005185856提前建仓【广州中鼎】
大水牛市民农園首款生態“原味”糉，无农藥、無化肥、无转基因、無色素、无香精、无防腐劑。全生態食材，只为尋找最真实的味道。 （168元、258元、588限量版）尋味电话400-669-6798,1,H,大水牛市民农园首款生态“原味”粽，无农药、无化肥、无转基因、无色素、无香精、无防腐剂。全生态食材，只为寻找最真实的味道。 （168元、258元、588限量版）寻味电话400-669-6798
母亲節專场4折起，諾優能可瑞康包邮，好奇200减30，天貓孩子王官方旗艦店http://haiziwangmy.tmall.com[孩子王],1,H,母亲节专场4折起，诺优能可瑞康包邮，好奇200减30，天猫孩子王官方旗舰店http://haiziwangmy.tmall.com[孩子王]
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,0,normal,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
Thanx but my birthday is over already.,0,normal,Thanx but my birthday is over already.
500平米200萬起，生態花園溫泉别墅，紧邻首 都新機場、極品酒店SPA，预約送大禮 4006010675,1,H,500平米200万起，生态花园温泉别墅，紧邻首 都新机场、极品酒店SPA，预约送大礼 4006010675
40萬入住鲜氧水世界！开盘钜惠2千抵4万排卡進行中！89环島湖景通透小高层，15年全程教育送天津户口！報銷车费4006221230【藍湖郡】,1,H,40万入住鲜氧水世界！开盘钜惠2千抵4万排卡进行中！89环岛湖景通透小高层，15年全程教育送天津户口！报销车费4006221230【蓝湖郡】
Ok then i'll let him noe later n ask him call u tmr...,0,normal,Ok then i'll let him noe later n ask him call u tmr...
4 套餐外短信/彩信费：24.60元,0,normal,4 套餐外短信/彩信费：24.60元
They did't play one day last year know even though they have very good team.. Like india.,0,normal,They did't play one day last year know even though they have very good team.. Like india.
Do you always celebrate NY's with your family ?,0,normal,Do you always celebrate NY's with your family ?
客戶端充值需綁定淘宝账号，點击http://my.m.taobao.com/s.do?k=676c7e4ca757654d【淘宝網】,1,H,客户端充值需绑定淘宝账号，点击http://my.m.taobao.com/s.do?k=676c7e4ca757654d【淘宝网】
"Sorry sir, i will call you tomorrow.  senthil.hsbc",0,normal,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
怎麼办，一个小时了，我还找不到你，老公，我好怕，你到底怎么了，手機快开机，老公,1,H,怎么办，一个小时了，我还找不到你，老公，我好怕，你到底怎么了，手机快开机，老公
Prepare to be pounded every night...,0,normal,Prepare to be pounded every night...
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0,normal,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins,1,H,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,0,normal,Becoz its  &lt;#&gt;  jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer
唐僧爲什么能當领导？原因有四：1、有崇高的信念（西天取經，至高无上。好借口）。2、懂得用人（三位徒弟，各有所長。好解难）。3、有仁慈之心（人妖不分，統统善待。好口碑）。4、有良好的人际关系（人神兩界高層都有關系。好办事）！,1,H,唐僧为什么能当领导？原因有四：1、有崇高的信念（西天取经，至高无上。好借口）。2、懂得用人（三位徒弟，各有所长。好解难）。3、有仁慈之心（人妖不分，统统善待。好口碑）。4、有良好的人际关系（人神两界高层都有关系。好办事）！
纸袋碰腿北京2孕妇地鐵内互毆[人民]-中国移動冲浪助手:http://go.10086.cn/nd/mgP/WHDDU,1,H,纸袋碰腿北京2孕妇地铁内互殴[人民]-中国移动冲浪助手:http://go.10086.cn/nd/mgP/WHDDU
公司讓员工跪地圍爬行引熱議[凤凰]-中国移動衝浪助手:http://go.10086.cn/nd/lMl/12iqL3,1,H,公司让员工跪地围爬行引热议[凤凰]-中国移动冲浪助手:http://go.10086.cn/nd/lMl/12iqL3
"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down",0,normal,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
濱河新區首席奢华大作—果岭壹号纯別墅社區，5800/平米引领銀川旅游豪宅投资熱潮。現房搶購专线：0951-6131111,1,H,滨河新区首席奢华大作—果岭壹号纯别墅社区，5800/平米引领银川旅游豪宅投资热潮。现房抢购专线：0951-6131111
短暂的一分一秒，组成了日日夜夜；无数个日日夜夜，组成了岁岁年年；岁岁年年里，有我对你的思念；在人生旅途中，愿你快乐每一天。朋友，祝幸福！,0,normal,短暂的一分一秒，组成了日日夜夜；无数个日日夜夜，组成了岁岁年年；岁岁年年里，有我对你的思念；在人生旅途中，愿你快乐每一天。朋友，祝幸福！
I doubt you could handle 5 times per night in any case...,0,normal,I doubt you could handle 5 times per night in any case...
DH345976,0,normal,DH345976
Anytime lor...,0,normal,Anytime lor...
订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】,0,normal,订单号E269997798，陈先生您已购04月04日D33次03车10A号北京14:52开。请尽快换取纸质车票。【铁路客服】
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0,normal,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
